,Date,Date_YMD,Daily Confirmed,Total Confirmed,Daily Recovered,Total Recovered,Daily Deceased,Total Deceased,decConf,recConf,decConf2,recConf2,index,deathRate,deathRate1,recoveredRate,recoveredRate1,infecRate,infecRate1
144,22 June 2020,2020-06-22,13560,440464,10879,248138,312,14016,0.023008849557522124,0.8022861356932154,0.03182098877547314,0.5633559155799339,145,0.023008849557522124,0.03182098877547314,0.8022861356932154,0.5633559155799339,9.826055733873629e-06,0.0003191757974015423
145,23 June 2020,2020-06-23,15656,456120,10462,258600,468,14484,0.029892692897291774,0.6682422074603985,0.03175480136806104,0.5669560641936332,146,0.029892692897291774,0.03175480136806104,0.6682422074603985,0.5669560641936332,1.1344891487428136e-05,0.00033052068888897044
146,24 June 2020,2020-06-24,16868,472988,13089,271689,424,14908,0.02513635285748162,0.7759663267725871,0.03151877003222069,0.5744099216047764,147,0.02513635285748162,0.03151877003222069,0.7759663267725871,0.5744099216047764,1.2223149566296486e-05,0.0003427438384552669
147,25 June 2020,2020-06-25,18205,491193,13983,285672,401,15309,0.022026915682504807,0.768085690744301,0.031166975099400848,0.581588092664187,148,0.022026915682504807,0.031166975099400848,0.768085690744301,0.581588092664187,1.3191987067490368e-05,0.0003559358255227573
148,26 June 2020,2020-06-26,18255,509448,10246,295918,381,15690,0.02087099424815119,0.5612708846891262,0.03079804023178028,0.5808600681521962,149,0.02087099424815119,0.03079804023178028,0.5612708846891262,0.5808600681521962,1.322821883642058e-05,0.0003691640443591779
149,27 June 2020,2020-06-27,20142,529590,14229,310147,414,16104,0.020554066130473638,0.7064343163538874,0.030408429162182067,0.5856360580826677,150,0.020554066130473638,0.030408429162182067,0.7064343163538874,0.5856360580826677,1.45956057958468e-05,0.00038375965015502466
150,28 June 2020,2020-06-28,19610,549200,11631,321778,384,16488,0.019581845996940336,0.5931157572667006,0.030021849963583393,0.5859031318281136,151,0.019581845996940336,0.030021849963583393,0.5931157572667006,0.5859031318281136,1.421009977442934e-05,0.000397969749929454
151,29 June 2020,2020-06-29,18339,567539,13497,335275,417,16905,0.02273842630459676,0.7359725175854736,0.029786499253795774,0.5907523535827494,152,0.02273842630459676,0.029786499253795774,0.7359725175854736,0.5907523535827494,1.3289088208223338e-05,0.0004112588381376774
152,30 June 2020,2020-06-30,18256,585795,12565,347840,506,17411,0.027716914986853636,0.6882668711656442,0.02972200172415265,0.5937913433880453,153,0.027716914986853636,0.02972200172415265,0.6882668711656442,0.5937913433880453,1.3228943471799185e-05,0.00042448778160947655
153,1 July 2020,2020-07-01,19429,605224,12064,359904,438,17849,0.022543620361315558,0.6209274795408924,0.02949156014963055,0.5946624720764543,154,0.022543620361315558,0.02949156014963055,0.6209274795408924,0.5946624720764543,1.4078940770901971e-05,0.00043856672238037854
154,2 July 2020,2020-07-02,21947,627171,19999,379903,378,18227,0.017223310703057364,0.9112407162710165,0.02906224937058633,0.6057406991075799,155,0.017223310703057364,0.02906224937058633,0.9112407162710165,0.6057406991075799,1.590357265422747e-05,0.000454470295034606
155,3 July 2020,2020-07-03,22718,649889,14417,394320,444,18671,0.019543973941368076,0.6346069196232063,0.028729521502902804,0.606749768037311,156,0.019543973941368076,0.028729521502902804,0.6346069196232063,0.606749768037311,1.646226653113135e-05,0.00047093256156573735
156,4 July 2020,2020-07-04,24018,673907,14746,409066,611,19282,0.025439253892913648,0.6139561995170288,0.028612256587333268,0.6070066047689073,157,0.025439253892913648,0.028612256587333268,0.6139561995170288,0.6070066047689073,1.7404292523316874e-05,0.0004883368540890542
157,5 July 2020,2020-07-05,23942,697849,15829,424895,421,19703,0.017584161724166738,0.661139420265642,0.028233901603355455,0.6088638086462831,158,0.017584161724166738,0.028233901603355455,0.661139420265642,0.6088638086462831,1.734922023454295e-05,0.0005056860743235972
158,6 July 2020,2020-07-06,22500,720349,15315,440210,473,20176,0.021022222222222223,0.6806666666666666,0.02800864580918416,0.6111065608475892,159,0.021022222222222223,0.02800864580918416,0.6806666666666666,0.6111065608475892,1.630429601859562e-05,0.0005219903703421927
159,7 July 2020,2020-07-07,23147,743496,16836,457046,479,20655,0.020693826413790126,0.7273512766233206,0.02778091610445786,0.6147255667817985,160,0.020693826413790126,0.02778091610445786,0.7273512766233206,0.6147255667817985,1.677313510855257e-05,0.0005387635054507453
160,8 July 2020,2020-07-08,25561,769057,19508,476554,492,21147,0.01924807323657134,0.7631939282500685,0.027497311642700088,0.6196601812349409,161,0.01924807323657134,0.027497311642700088,0.7631939282500685,0.6196601812349409,1.8522404912503232e-05,0.0005572859103632486
161,9 July 2020,2020-07-09,25790,794847,19408,495962,479,21626,0.018573090345094998,0.7525397440868554,0.027207751932132852,0.6239716574384756,162,0.018573090345094998,0.027207751932132852,0.7525397440868554,0.6239716574384756,1.8688346414203605e-05,0.0005759742567774522
162,10 July 2020,2020-07-10,27762,822609,20289,516251,520,22146,0.01873063900295368,0.7308191052517831,0.026921660229829725,0.6275776219321695,163,0.01873063900295368,0.026921660229829725,0.7308191052517831,0.6275776219321695,2.0117327380811185e-05,0.0005960915841582634
163,11 July 2020,2020-07-11,27757,850366,19981,536232,543,22689,0.01956263284937133,0.7198544511294448,0.02668145245694207,0.6305896519851453,164,0.01956263284937133,0.02668145245694207,0.7198544511294448,0.6305896519851453,2.0113704203918162e-05,0.0006162052883621816
164,12 July 2020,2020-07-12,29106,879472,18198,554430,500,23189,0.017178588607160036,0.6252319109461967,0.0263669565375589,0.6304123383120781,165,0.017178588607160036,0.0263669565375589,0.6252319109461967,0.6304123383120781,2.1091237329655296e-05,0.0006372965256918368
165,13 July 2020,2020-07-13,28178,907650,17683,572113,541,23730,0.01919937539924764,0.6275463127262403,0.026144438935713107,0.6303233625296094,166,0.01919937539924764,0.026144438935713107,0.6275463127262403,0.6303233625296094,2.0418775698310553e-05,0.0006577153013901474
166,14 July 2020,2020-07-14,29917,937567,20977,593090,587,24317,0.019620951298592773,0.7011732459805462,0.025936279753873588,0.632584124654558,167,0.019620951298592773,0.025936279753873588,0.7011732459805462,0.632584124654558,2.1678916621703342e-05,0.0006793942180118507
167,15 July 2020,2020-07-15,32607,970174,20646,613736,614,24931,0.018830312509583832,0.6331769252001104,0.02569745220960364,0.6326040483459668,168,0.018830312509583832,0.02569745220960364,0.6331769252001104,0.6326040483459668,2.3628185790148777e-05,0.0007030224038019995
168,16 July 2020,2020-07-16,35468,1005642,22867,636603,680,25611,0.019172211570993573,0.6447220029322206,0.02546731341769735,0.6330314366345081,169,0.019172211570993573,0.02546731341769735,0.6447220029322206,0.6330314366345081,2.5701367608335533e-05,0.000728723771410335
169,17 July 2020,2020-07-17,34820,1040462,17476,654079,676,26287,0.019414129810453762,0.5018954623779437,0.025264738164392356,0.6286428528865062,170,0.019414129810453762,0.025264738164392356,0.5018954623779437,0.6286428528865062,2.523180388299998e-05,0.000753955575293335
170,18 July 2020,2020-07-18,37411,1077873,23583,677662,543,26830,0.014514447622357061,0.6303760925930876,0.02489161524595198,0.6287030104659825,171,0.014514447622357061,0.02489161524595198,0.6303760925930876,0.6287030104659825,2.7109334148963593e-05,0.0007810649094422986
171,19 July 2020,2020-07-19,40235,1118108,22730,700392,675,27505,0.016776438424257488,0.5649310301975892,0.02459959145270403,0.6264081823938296,172,0.016776438424257488,0.02459959145270403,0.5649310301975892,0.6264081823938296,2.9155704458141995e-05,0.0008102206139004406
172,20 July 2020,2020-07-20,36806,1154914,24303,724695,596,28101,0.01619301200891159,0.6602999510949302,0.02433168183951359,0.6274882805126616,173,0.01619301200891159,0.02433168183951359,0.6602999510949302,0.6274882805126616,2.667092974490802e-05,0.0008368915436453487
173,21 July 2020,2020-07-21,39170,1194084,27589,752284,671,28772,0.017130456982384478,0.7043400561654327,0.024095457271012758,0.6300092790791938,174,0.017130456982384478,0.024095457271012758,0.7043400561654327,0.6300092790791938,2.8383967779928467e-05,0.0008652755114252771
174,22 July 2020,2020-07-22,45601,1239685,31875,784159,1130,29902,0.024780158329861187,0.6989978289949782,0.02412064355057938,0.6325469776596474,175,0.024780158329861187,0.02412064355057938,0.6989978289949782,0.6325469776596474,3.30440978997324e-05,0.0008983196093250095
175,23 July 2020,2020-07-23,48443,1288128,33326,817485,755,30657,0.015585327085440621,0.6879425303965485,0.02379965345058876,0.6346302541362349,176,0.015585327085440621,0.02379965345058876,0.6879425303965485,0.6346302541362349,3.510351164572568e-05,0.0009334231209707352
176,24 July 2020,2020-07-24,48888,1337016,32514,849999,763,31420,0.015607101947308133,0.6650711831124202,0.02350009274384151,0.6357433269310165,177,0.015607101947308133,0.02350009274384151,0.6650711831124202,0.6357433269310165,3.542597438920457e-05,0.0009688490953599397
177,25 July 2020,2020-07-25,50072,1387088,37125,887124,703,32123,0.014039782712893434,0.7414323374340949,0.02315858835200074,0.6395585572076177,178,0.014039782712893434,0.02315858835200074,0.7414323374340949,0.6395585572076177,3.6283942677471996e-05,0.0010051330380374118
178,26 July 2020,2020-07-26,48932,1436020,31512,918636,704,32827,0.014387313005803972,0.6439957492029755,0.0228597094747984,0.6397097533460536,179,0.014387313005803972,0.0228597094747984,0.6439957492029755,0.6397097533460536,3.545785834586315e-05,0.001040590896383275
179,27 July 2020,2020-07-27,46484,1482504,34354,952990,642,33469,0.013811203855089924,0.7390499956974442,0.02257599304959717,0.6428245724800743,180,0.013811203855089924,0.02257599304959717,0.7390499956974442,0.6428245724800743,3.368395093903995e-05,0.0010742748473223148
180,28 July 2020,2020-07-28,49631,1532135,35683,988673,774,34243,0.015595091777316597,0.7189659688501139,0.02234985820440105,0.6452910481126011,181,0.015595091777316597,0.02234985820440105,0.7189659688501139,0.6452910481126011,3.596437847550752e-05,0.0011102392257978223
181,29 July 2020,2020-07-29,52479,1584614,32886,1021559,775,35018,0.014767811886659425,0.6266506602641057,0.022098757173671317,0.6446737186469387,182,0.014767811886659425,0.022098757173671317,0.6266506602641057,0.6446737186469387,3.802814003377243e-05,0.0011482673658315947
182,30 July 2020,2020-07-30,54968,1639582,37425,1058984,784,35802,0.014262843836413913,0.6808506767573861,0.02183605333554528,0.6458865735291068,183,0.014262843836413913,0.02183605333554528,0.6808506767573861,0.6458865735291068,3.9831757491118406e-05,0.0011880991233227131
183,31 July 2020,2020-07-31,57486,1697068,36554,1095538,764,36566,0.013290192394670006,0.6358765612496956,0.021546573266362928,0.64554749721284,184,0.013290192394670006,0.021546573266362928,0.6358765612496956,0.64554749721284,4.165638937444391e-05,0.0012297555126971572
184,1 August 2020,2020-08-01,55117,1752185,51368,1146906,854,37420,0.01549431209971515,0.9319810584756064,0.021356192411189457,0.6545575952310971,185,0.01549431209971515,0.021356192411189457,0.9319810584756064,0.6545575952310971,3.993972816253044e-05,0.0012696952408596876
185,2 August 2020,2020-08-02,52672,1804857,40355,1187261,760,38180,0.014428918590522479,0.7661565917375456,0.02115403048551769,0.6578144418089633,186,0.014428918590522479,0.02115403048551769,0.7661565917375456,0.6578144418089633,3.816799466184305e-05,0.0013078632355215307
186,3 August 2020,2020-08-03,50488,1855345,43070,1230331,806,38986,0.015964189510378705,0.853073997781651,0.02101280354866615,0.6631278818764165,187,0.015964189510378705,0.02101280354866615,0.853073997781651,0.6631278818764165,3.658539099497137e-05,0.001344448626516502
187,4 August 2020,2020-08-04,51282,1906627,51220,1281551,849,39835,0.016555516555516556,0.9987909987909988,0.020892917177822407,0.6721561165345923,188,0.016555516555516556,0.020892917177822407,0.9987909987909988,0.6721561165345923,3.716075148558314e-05,0.0013816093780020852
188,5 August 2020,2020-08-05,56626,1963253,45583,1327134,919,40754,0.016229293963903508,0.804983576448981,0.020758404545924546,0.6759872517704035,189,0.016229293963903508,0.020758404545924546,0.804983576448981,0.6759872517704035,4.103320294884425e-05,0.0014226425809509293
189,6 August 2020,2020-08-06,62170,2025423,50141,1377275,899,41653,0.0144603506514396,0.8065143960109378,0.020565086897897378,0.6799937593282983,190,0.0144603506514396,0.020565086897897378,0.8065143960109378,0.6799937593282983,4.505058148782622e-05,0.0014676931624387555
190,7 August 2020,2020-08-07,61455,2086878,50387,1427662,936,42589,0.01523065657798389,0.8199007403791392,0.02040799701755445,0.6841137814476936,191,0.01523065657798389,0.02040799701755445,0.8199007403791392,0.6841137814476936,4.453246719212417e-05,0.0015122256296308798
191,8 August 2020,2020-08-08,65156,2152034,52135,1479797,875,43464,0.013429308122045552,0.8001565473632513,0.020196706929351486,0.6876271471547383,192,0.013429308122045552,0.020196706929351486,0.8001565473632513,0.6876271471547383,4.7214342728338506e-05,0.0015594399723592182
192,9 August 2020,2020-08-09,62117,2214151,54474,1534271,1013,44477,0.016307935025838338,0.8769579986155159,0.020087609200998488,0.6929387381438754,193,0.016307935025838338,0.020087609200998488,0.8769579986155159,0.6929387381438754,4.501217581276019e-05,0.0016044521481719785
193,10 August 2020,2020-08-10,53016,2267167,47362,1581633,887,45364,0.01673079824958503,0.8933529500528142,0.020009112694389077,0.697625274185801,194,0.01673079824958503,0.020009112694389077,0.8933529500528142,0.697625274185801,3.841726923208291e-05,0.0016428694174040613
194,11 August 2020,2020-08-11,61252,2328419,56461,1638094,835,46199,0.013632207927904394,0.9217821458891138,0.019841360167564343,0.70352200355692,195,0.013632207927904394,0.019841360167564343,0.9217821458891138,0.70352200355692,4.438536621026751e-05,0.0016872547836143288
195,12 August 2020,2020-08-12,67066,2395485,57759,1695853,950,47149,0.014165150747025318,0.8612262547341425,0.019682444264940084,0.707937223568505,196,0.014165150747025318,0.019682444264940084,0.8612262547341425,0.707937223568505,4.859839630147262e-05,0.0017358531799158015
196,13 August 2020,2020-08-13,64141,2459626,54776,1750629,1006,48155,0.015684195756224567,0.8539935454701361,0.019578179772046643,0.7117460134183001,197,0.015684195756224567,0.019578179772046643,0.8539935454701361,0.7117460134183001,4.647883781905519e-05,0.0017823320177348567
197,14 August 2020,2020-08-14,65610,2525236,56920,1807549,989,49144,0.015073921658283798,0.8675506782502668,0.01946115135377446,0.7157940881565129,198,0.015073921658283798,0.01946115135377446,0.8675506782502668,0.7157940881565129,4.754332719022483e-05,0.0018298753449250815
198,15 August 2020,2020-08-15,63986,2589222,53116,1860665,952,50096,0.014878254618197731,0.8301190885506204,0.019347896781349766,0.718619338164128,199,0.014878254618197731,0.019347896781349766,0.8301190885506204,0.718619338164128,4.636651933537153e-05,0.001876241864260453
199,16 August 2020,2020-08-16,58096,2647318,57404,1918069,952,51048,0.016386670338749656,0.9880886808041862,0.019282911988661732,0.7245329046227162,200,0.016386670338749656,0.019282911988661732,0.9880886808041862,0.7245329046227162,4.2098416955392504e-05,0.0019183402812158455
200,17 August 2020,2020-08-17,54298,2701616,58172,1976241,880,51928,0.016206858447824966,1.0713470109396295,0.019221088415229997,0.7315032928439867,201,0.016206858447824966,0.019221088415229997,1.0713470109396295,0.7315032928439867,3.934625178745356e-05,0.001957686533003299
201,18 August 2020,2020-08-18,65024,2766640,60455,2036696,1099,53027,0.016901451771653545,0.9297336368110236,0.019166570280195472,0.7361622762629038,202,0.016901451771653545,0.019166570280195472,0.9297336368110236,0.7361622762629038,4.7118690858362744e-05,0.002004805223861662
202,19 August 2020,2020-08-19,69196,2835836,59365,2096061,979,54006,0.014148216659922538,0.8579253136019424,0.01904411961763656,0.7391333631422974,203,0.014148216659922538,0.01904411961763656,0.8579253136019424,0.7391333631422974,5.0141869657899676e-05,0.0020549470935195616
203,20 August 2020,2020-08-20,68518,2904354,61873,2157934,981,54987,0.01431740564523191,0.9030181850024811,0.018932609454632595,0.7429996481145205,204,0.01431740564523191,0.018932609454632595,0.9030181850024811,0.7429996481145205,4.9650566871205996e-05,0.0021045976603907674
204,21 August 2020,2020-08-21,69029,2973383,62858,2220792,953,55940,0.013805791768676932,0.9106027901316838,0.01881358708245793,0.7468906629250252,205,0.013805791768676932,0.01881358708245793,0.9106027901316838,0.7468906629250252,5.0020855549672766e-05,0.00215461851594044
205,22 August 2020,2020-08-22,70067,3043450,59101,2279893,918,56858,0.013101745472190902,0.8434926570282729,0.018682087762243508,0.7491146560646634,206,0.013101745472190902,0.018682087762243508,0.8434926570282729,0.7491146560646634,5.077302707266398e-05,0.0022053915430131042
206,23 August 2020,2020-08-23,61749,3105199,56896,2336789,846,57704,0.01370062673079726,0.9214076341317269,0.018583028012053335,0.7525408194450661,207,0.01370062673079726,0.018583028012053335,0.9214076341317269,0.7525408194450661,4.474550999343382e-05,0.002250137053006538
207,24 August 2020,2020-08-24,59696,3164895,66305,2403094,854,58558,0.014305816135084427,1.1107109354060574,0.018502351578804352,0.759296595937622,208,0.014305816135084427,0.018502351578804352,1.1107109354060574,0.759296595937622,4.32578335611593e-05,0.0022933948865676975
208,25 August 2020,2020-08-25,66873,3231768,64151,2467245,1066,59624,0.015940663646015582,0.9592959789451647,0.018449344136088976,0.7634350609325917,209,0.015940663646015582,0.018449344136088976,0.9592959789451647,0.7634350609325917,4.8458541673402004e-05,0.0023418534282410993
209,26 August 2020,2020-08-26,75995,3307763,56191,2523436,1017,60641,0.013382459372327127,0.7394039081518521,0.018332933768229465,0.7628829514085501,210,0.013382459372327127,0.018332933768229465,0.7394039081518521,0.7628829514085501,5.506866559702997e-05,0.0023969220938381292
210,27 August 2020,2020-08-27,76827,3384590,59620,2583056,1066,61707,0.013875330287529124,0.7760292605464225,0.018231750374491446,0.7631813602238381,211,0.013875330287529124,0.018231750374491446,0.7760292605464225,0.7631813602238381,5.5671562232028704e-05,0.002452593656070158
211,28 August 2020,2020-08-28,76657,3461247,64475,2647531,1019,62726,0.013292980419270255,0.8410843106304708,0.018122370348027748,0.7649066940325264,212,0.013292980419270255,0.018122370348027748,0.8410843106304708,0.7649066940325264,5.554837421766598e-05,0.002508142030287824
212,29 August 2020,2020-08-29,78479,3539726,64982,2712513,943,63669,0.012015953312351075,0.8280176862600186,0.017986985433335802,0.766305923113823,213,0.012015953312351075,0.017986985433335802,0.8280176862600186,0.766305923113823,5.686865987748292e-05,0.002565010690165307
213,30 August 2020,2020-08-30,79461,3619187,60422,2772935,960,64629,0.012081398421867331,0.7603981827563208,0.017857325415901418,0.7661762158186355,214,0.012081398421867331,0.017857325415901418,0.7603981827563208,0.7661762158186355,5.75802518192723e-05,0.0026225909419845795
214,31 August 2020,2020-08-31,68766,3687953,64435,2837370,816,65445,0.011866329290637816,0.9370182939243231,0.017745616606285385,0.7693617570505915,215,0.011866329290637816,0.017745616606285385,0.9370182939243231,0.7693617570505915,4.9830276445099846e-05,0.002672421218429679
215,1 September 2020,2020-09-01,78168,3766121,62145,2899515,892,66337,0.011411319209906868,0.7950184218606079,0.017614144633164998,0.7698942758344727,216,0.011411319209906868,0.017614144633164998,0.7950184218606079,0.7698942758344727,5.6643298274737e-05,0.002729064516704416
216,2 September 2020,2020-09-02,82860,3848981,67874,2967389,913,67250,0.011018585566014965,0.8191407192855419,0.017472156916337078,0.7709544422276962,217,0.011018585566014965,0.017472156916337078,0.8191407192855419,0.7709544422276962,6.0043287471148144e-05,0.002789107804175564
217,3 September 2020,2020-09-03,84156,3933137,67491,3034880,979,68229,0.011633157469461477,0.8019749037501782,0.017347221823191004,0.771618176534405,218,0.011633157469461477,0.017347221823191004,0.8019749037501782,0.771618176534405,6.0982414921819254e-05,0.0028500902190973835
218,4 September 2020,2020-09-04,87115,4020252,69625,3104505,950,69179,0.010905125408942203,0.7992309016816851,0.01720762778054709,0.7722165177705278,219,0.010905125408942203,0.01720762778054709,0.7992309016816851,0.7722165177705278,6.312661100710923e-05,0.0029132168301044927
219,5 September 2020,2020-09-05,90600,4110852,73161,3177666,916,70095,0.01011037527593819,0.8075165562913907,0.017051209822197443,0.7729945033292368,220,0.01011037527593819,0.017051209822197443,0.8075165562913907,0.7729945033292368,6.565196530154504e-05,0.002978868795406038
220,6 September 2020,2020-09-06,91725,4202577,69630,3247296,1005,71100,0.010956663941128373,0.7591169255928045,0.01691819091000593,0.7726916127890102,221,0.010956663941128373,0.01691819091000593,0.7591169255928045,0.7726916127890102,6.646718010247482e-05,0.0030453359755085127
221,7 September 2020,2020-09-07,75015,4277592,74116,3321412,1129,72229,0.015050323268679597,0.9880157301872958,0.016885434609004317,0.7764676949087244,222,0.015050323268679597,0.016885434609004317,0.9880157301872958,0.7764676949087244,5.43585229259978e-05,0.0030996944984345103
222,8 September 2020,2020-09-08,89855,4367447,74608,3396020,1107,73336,0.01231984864503923,0.8303155083189583,0.016791503136729537,0.7775755492854293,223,0.01231984864503923,0.016791503136729537,0.8303155083189583,0.7775755492854293,6.511211194448487e-05,0.0031648066103789952
223,9 September 2020,2020-09-09,95536,4462983,73062,3469082,1168,74504,0.012225757829509295,0.7647588343661028,0.016693767374870126,0.7773011907058575,224,0.012225757829509295,0.016693767374870126,0.7647588343661028,0.7773011907058575,6.922876553033561e-05,0.0032340353759093307
224,10 September 2020,2020-09-10,96762,4559745,70904,3539986,1213,75717,0.012535912858353485,0.7327669953080754,0.016605533862090974,0.7763561339504731,225,0.012535912858353485,0.016605533862090974,0.7327669953080754,0.7763561339504731,7.011716850450442e-05,0.0033041525444138355
225,11 September 2020,2020-09-11,97655,4657400,81456,3621442,1202,76919,0.012308637550560646,0.8341201167374942,0.016515437797912997,0.7775673122342938,226,0.012308637550560646,0.016515437797912997,0.8341201167374942,0.7775673122342938,7.076426789759801e-05,0.0033749168123114333
226,12 September 2020,2020-09-12,94414,4751814,77862,3699304,1111,78030,0.011767322642828395,0.8246870167559895,0.016421097290424246,0.7785035357023654,227,0.011767322642828395,0.016421097290424246,0.8246870167559895,0.7785035357023654,6.841572463554165e-05,0.003443332536946975
227,13 September 2020,2020-09-13,93220,4845034,77748,3777052,1140,79170,0.012229135378674105,0.8340270328255739,0.016340442605769123,0.7795718255021533,228,0.012229135378674105,0.016340442605769123,0.8340270328255739,0.7795718255021533,6.755050999348817e-05,0.003510883046940463
228,14 September 2020,2020-09-14,81913,4926947,79213,3856265,1054,80224,0.012867310439124436,0.9670381990648615,0.01628270001686643,0.7826885493186755,229,0.012867310439124436,0.01628270001686643,0.9670381990648615,0.7826885493186755,5.935705776760992e-05,0.003570240104708073
229,15 September 2020,2020-09-15,91098,5018045,82849,3939114,1281,81505,0.014061779621945597,0.9094491646358867,0.016242381246082887,0.7849897719131654,230,0.014061779621945597,0.016242381246082887,0.9094491646358867,0.7849897719131654,6.601283372008996e-05,0.003636252938428163
230,16 September 2020,2020-09-16,97860,5115905,82924,4022038,1140,82645,0.011649294911097487,0.8473737993051298,0.01615452202493987,0.7861830897954516,231,0.011649294911097487,0.01615452202493987,0.8473737993051298,0.7861830897954516,7.091281815021189e-05,0.0037071657565783747
231,17 September 2020,2020-09-17,96787,5212692,87788,4109826,1175,83820,0.012140060132042526,0.907022637337659,0.016079983240905083,0.7884267860061558,232,0.012140060132042526,0.016079983240905083,0.907022637337659,0.7884267860061558,7.013528438896953e-05,0.0037773010409673444
232,18 September 2020,2020-09-18,92973,5305665,95515,4205341,1221,85041,0.013132845019521796,1.0273412711217236,0.016028339520116706,0.7926133670331618,233,0.013132845019521796,0.016028339520116706,1.0273412711217236,0.7926133670331618,6.737152505497292e-05,0.0038446725660223175
233,19 September 2020,2020-09-19,92574,5398239,94389,4299730,1149,86190,0.012411692267807375,1.019605936872124,0.015966317904783395,0.7965060457678884,234,0.012411692267807375,0.015966317904783395,1.019605936872124,0.7965060457678884,6.708239553890983e-05,0.003911754961561227
234,20 September 2020,2020-09-20,87395,5485634,92926,4392656,1135,87325,0.012987012987012988,1.063287373419532,0.015918852770709823,0.8007563027354724,235,0.012987012987012988,0.015918852770709823,1.063287373419532,0.8007563027354724,6.332950891311842e-05,0.0039750844704743455
235,21 September 2020,2020-09-21,74493,5560127,102070,4494726,1056,88381,0.014175828601345093,1.3701958573288766,0.015895500228681827,0.8083854919141236,236,0.014175828601345093,0.015895500228681827,1.3701958573288766,0.8083854919141236,5.398026325836639e-05,0.004029064733732712
236,22 September 2020,2020-09-22,83362,5643489,89657,4584383,1085,89466,0.013015522660204889,1.0755140231760274,0.015852959047142644,0.8123313432523745,237,0.013015522660204889,0.015852959047142644,1.0755140231760274,0.8123313432523745,6.040705443120748e-05,0.0040894717881639195
237,23 September 2020,2020-09-23,86703,5730192,87459,4671842,1123,90589,0.012952262320796281,1.0087194214733055,0.01580906887587711,0.8153028729229317,238,0.012952262320796281,0.01580906887587711,1.0087194214733055,0.8153028729229317,6.282806123112427e-05,0.004152299849395044
238,24 September 2020,2020-09-24,85921,5816113,81142,4752984,1144,91733,0.013314556394827808,0.9443791389765017,0.015772217630572172,0.8172097068953096,239,0.013314556394827808,0.015772217630572172,0.9443791389765017,0.8172097068953096,6.226139636505576e-05,0.004214561245760099
239,25 September 2020,2020-09-25,85717,5901830,93331,4846315,1093,92826,0.012751262876675572,1.088827187139074,0.015728341887177366,0.8211546249214227,240,0.012751262876675572,0.015728341887177366,1.088827187139074,0.8211546249214227,6.211357074782049e-05,0.00427667481650792
240,26 September 2020,2020-09-26,88759,5990589,92365,4938680,1124,93950,0.012663504546017869,1.040626866007954,0.01568293201219446,0.8244064147949391,241,0.012663504546017869,0.01568293201219446,1.040626866007954,0.8244064147949391,6.431791156953462e-05,0.004340992728077454
241,27 September 2020,2020-09-27,82770,6073359,74691,5013371,1040,94990,0.012564938987555879,0.902392171076477,0.01564043884117504,0.8254692337469265,242,0.012564938987555879,0.01564043884117504,0.902392171076477,0.8254692337469265,5.997807028707376e-05,0.004400970798364529
242,28 September 2020,2020-09-28,69669,6143028,85198,5098569,775,95765,0.011124029338730282,1.2228968407756677,0.015589217565018423,0.8299765197228468,243,0.011124029338730282,0.015589217565018423,1.2228968407756677,0.8299765197228468,5.0484622191979483e-05,0.004451455420556508
243,29 September 2020,2020-09-29,80500,6223528,86150,5184719,1178,96943,0.014633540372670808,1.0701863354037267,0.015576856085487202,0.8330835821739695,244,0.014633540372670808,0.015576856085487202,1.0701863354037267,0.8330835821739695,5.8333147977642115e-05,0.00450978856853415
244,30 September 2020,2020-09-30,86748,6310276,85274,5269993,1179,98122,0.013591091437266565,0.9830082537925946,0.015549557578781023,0.8351446117412297,245,0.013591091437266565,0.015549557578781023,0.9830082537925946,0.8351446117412297,6.286066982316147e-05,0.004572649238357311
245,1 October 2020,2020-10-01,81784,6392060,78731,5348724,1099,99221,0.013437836251589553,0.9626699598943559,0.015522538899822592,0.836776250535821,246,0.013437836251589553,0.015522538899822592,0.9626699598943559,0.836776250535821,5.926357980376997e-05,0.004631912818161082
246,2 October 2020,2020-10-02,79883,6471943,76339,5425063,1068,100289,0.01336955297122041,0.9556351163576731,0.015495964658526814,0.8382433219822857,247,0.01336955297122041,0.015495964658526814,0.9556351163576731,0.8382433219822857,5.788604794904329e-05,0.004689798866110125
247,3 October 2020,2020-10-03,75479,6547422,81655,5506718,937,101226,0.01241404894076498,1.0818240835199195,0.015460436183890392,0.8410513328757486,248,0.01241404894076498,0.015460436183890392,1.0818240835199195,0.8410513328757486,5.4694753741670175e-05,0.004744493619851795
248,4 October 2020,2020-10-04,74770,6622192,76713,5583431,903,102129,0.01207703624448308,1.0259863581650395,0.01542223481288371,0.8431394015757925,249,0.01207703624448308,0.01542223481288371,1.0259863581650395,0.8431394015757925,5.4180987258239766e-05,0.004798674607110034
249,5 October 2020,2020-10-05,60130,6682322,75855,5659286,886,103015,0.014734741393647098,1.2615167137867953,0.015416048493323129,0.8469041150665891,250,0.014734741393647098,0.015416048493323129,1.2615167137867953,0.8469041150665891,4.357232531547354e-05,0.004842246932425508
250,6 October 2020,2020-10-06,71869,6754191,81945,5741231,990,104005,0.01377506296177768,1.1401995296998706,0.015398587336366414,0.8500249696817872,251,0.01377506296177768,0.015398587336366414,1.1401995296998706,0.8500249696817872,5.2078820024908835e-05,0.004894325752450417
